name_a,name_b,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33
"Inglemoor High School, Bellevue College, Washington State University",Geo. Washington University,0,85.5,51.06382978723405,89.36170212765957,76.92307692307692,51.06382978723405,85.5,51.06382978723405,0.8936170212765957,0.45454545454545453,0.7142857142857143,1.0,0.0,0.0,0.0,9.62021595303496,3.009492430657527,45.82889653498377,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
West Canada Valley Central High School,West Valley Collge,0,85.5,53.57142857142857,75.86206896551724,61.111111111111114,53.57142857142857,85.5,53.57142857142857,0.7142857142857143,0.3333333333333333,0.7058823529411765,1.0,0.0,0.0,0.0,12.029565994775036,5.969597526568367,27.84298447386467,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
Lanier Community College,Skyline High / Front Range Community College,0,85.5,64.70588235294117,82.92682926829268,91.30434782608697,61.76470588235294,85.5,64.70588235294117,0.5882352941176471,0.4,0.7368421052631579,0.0,0.0,0.0,0.0,8.516224752781282,3.422601499192566,42.868883726792916,3.279770618043955,1.0,0.0,,,,,,,,,,,,,,
Columbia University and Ball State University,"Bowie State University, Columbia Union University",0,80.50847457627118,80.85106382978724,84.7457627118644,68.57142857142857,59.57446808510638,80.50847457627118,80.85106382978724,0.0851063829787234,0.0,0.8421052631578947,1.0,0.0,0.0,0.0,14.944943851901998,3.009492430657527,31.205334428175625,4.011830076037881,1.0,0.0,,,,,,,,,,,,,,
centro de bachilleratos tecnologíco industrial y de servicios 203,Centro de Bachillerato Tecnológico Industrial y de Servicios No. 214,0,82.70676691729324,73.6842105263158,81.88976377952756,85.71428571428572,82.70676691729324,85.71428571428572,76.69172932330828,0.045112781954887216,0.05263157894736842,0.7307692307692307,1.0,0.0,0.0,0.0,42.13685052701845,4.393074040189173,54.95996403353057,7.49861938803544,1.0,0.0,,,,,,,,,,,,,,
Greensburg Central Catholic HS,Cleveland Central Catholic HS,0,77.96610169491525,77.96610169491525,79.16666666666667,81.63265306122449,77.96610169491525,77.96610169491525,77.96610169491525,0.03389830508474576,0.0,0.7058823529411765,1.0,0.0,0.0,0.0,17.77997456187808,5.498835689689068,18.917381696502233,8.179523789079708,1.0,0.0,,,,,,,,,,,,,,
Heping Secondary Colledge,Sandringham Secondary College,0,77.77777777777779,77.77777777777779,77.77777777777777,85.71428571428572,77.77777777777779,77.77777777777779,77.77777777777779,0.14814814814814814,0.0,0.875,0.0,0.0,0.0,0.0,5.68562377776802,5.68562377776802,37.91741540255789,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
"Masters Study, Faculty of Mechanical Engineering, University Of Belgrade","University of Electrical Engineering, Belgrade, Serbia",0,67.85714285714286,63.49206349206349,71.42857142857143,64.15094339622642,58.730158730158735,67.85714285714286,63.49206349206349,0.2857142857142857,0.2,0.9047619047619048,1.0,0.0,0.0,0.0,20.111536453250682,2.881040507092859,47.32787846226044,7.020113372912417,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley Extesion","University of California, San Diego University of California",0,69.85294117647058,60.19417475728155,73.52941176470588,75.36231884057972,64.07766990291262,69.85294117647058,60.19417475728155,0.3300970873786408,0.23076923076923078,0.7619047619047619,1.0,0.0,0.0,0.0,11.947848180733828,2.881040507092859,34.81461382724851,5.76645856469089,1.0,0.0,,,,,,,,,,,,,,
Tulare Technical Preparatory High School,George Westinghouse College Preparatory High School,0,69.36507936507935,61.53846153846154,73.01587301587301,79.41176470588236,65.93406593406593,69.36507936507935,61.53846153846154,0.24175824175824176,0.09090909090909091,0.9411764705882353,0.0,0.0,0.0,0.0,13.09523274083932,2.621457897436518,36.521555784039556,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
Irene's Myomasssology Institute,Irene's Myomassology Inst.,1,87.71929824561404,87.71929824561404,87.71929824561403,96.15384615384616,87.71929824561404,87.71929824561404,87.71929824561404,0.17543859649122806,0.0,0.875,1.0,0.0,0.0,0.0,15.454320036341901,4.33916789777791,37.70030048981744,4.134301304511306,1.0,0.0,,,,,,,,,,,,,,
Verona Public High School,Verona High Scool,1,80.95238095238095,80.95238095238095,80.95238095238095,75.86206896551724,80.95238095238095,80.95238095238095,80.95238095238095,0.38095238095238093,0.14285714285714285,0.8125,0.0,0.0,0.0,0.0,13.368283967564928,3.279770618043955,15.448743902078547,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
Bajra International College,BN International College,0,90.19607843137256,90.19607843137256,93.33333333333333,95.65217391304348,90.19607843137256,90.19607843137256,90.19607843137256,0.11764705882352941,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,8.605729518066717,3.422601499192566,24.715210926915987,11.115152138563992,1.0,0.0,,,,,,,,,,,,,,
South Winneshiek Community School,South Winneshiek HS,1,85.5,69.23076923076923,91.42857142857143,94.44444444444444,69.23076923076923,85.5,69.23076923076923,0.5384615384615384,0.14285714285714285,0.7333333333333333,1.0,0.0,0.0,0.0,18.431776637563942,5.930330137880058,13.213916840714303,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
James Campbell,James Cambell High School,1,86.66666666666667,66.66666666666667,66.66666666666666,96.2962962962963,66.66666666666667,86.66666666666667,66.66666666666667,0.5641025641025641,0.3333333333333333,0.6428571428571429,0.0,0.0,0.0,0.0,7.636479444733547,7.636479444733547,26.90541125902789,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
Univerty of California - Irvine,"University of California, Irvine transfer from UCLA",1,85.5,70.73170731707317,70.73170731707317,90.32258064516128,70.73170731707317,85.5,70.73170731707317,0.4878048780487805,0.16666666666666666,0.7777777777777778,1.0,0.0,0.0,0.0,17.933244352440205,2.881040507092859,39.85722277868657,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
"Loma Linda University, University of Phoenix",Loma Linda University Riverside,1,77.33333333333333,74.66666666666666,80.76923076923077,90.32258064516128,77.33333333333333,77.33333333333333,74.66666666666666,0.3466666666666667,0.2,0.75,1.0,0.0,0.0,0.0,22.766531633013,3.009492430657527,18.468740287331766,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
浙江大学 Zhejiang University,Zhejiang Univerity,1,85.71428571428572,85.71428571428572,85.71428571428571,94.44444444444444,85.71428571428572,85.5,66.66666666666667,0.2857142857142857,0.2,0.7368421052631579,1.0,0.0,0.0,0.0,9.782346462395088,9.782346462395088,48.0628166447592,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Sts. Cecilia & James,Sts. Cecilias and James,1,88.37209302325581,83.72093023255813,83.72093023255815,80.0,88.37209302325581,88.37209302325581,83.72093023255813,0.13953488372093023,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,18.079537811935428,7.636479444733547,27.607809427083023,4.011830076037881,1.0,0.0,,,,,,,,,,,,,,
"Florence University of the Arts and Apicius International School of Hospitality, Italy",Florence Universty of the Arts,1,87.0,51.72413793103448,80.0,96.66666666666667,51.72413793103448,87.0,51.72413793103448,0.9655172413793104,0.4117647058823529,0.8421052631578947,0.0,0.0,0.0,0.0,21.108336145388268,2.881040507092859,50.22198091972431,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
Unversity of Pennsylvania,University of Pennsylvania & UNICEF,1,83.33333333333334,83.33333333333334,83.33333333333333,96.0,83.33333333333334,83.33333333333334,83.33333333333334,0.3333333333333333,0.25,0.8823529411764706,1.0,0.0,0.0,0.0,10.375190613946002,2.881040507092859,22.907956256642677,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Gulf High Scool,Gulgong High School,0,82.35294117647058,82.35294117647058,82.35294117647058,81.4814814814815,82.35294117647058,82.35294117647058,82.35294117647058,0.23529411764705882,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,3.279770618043955,3.279770618043955,32.31180172148538,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
"Oklahoma State University, Johnson University, GIAL, Lincoln Christian Seminary",Oklahoma State Univerisity,1,88.23529411764706,49.523809523809526,70.0,98.0392156862745,49.523809523809526,88.23529411764706,49.523809523809526,1.0095238095238095,0.5,0.8,1.0,0.0,0.0,0.0,12.137317574111396,4.572740218284158,53.27942072624212,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Stephen Mitchell Relational Study Center,Stephen Mitchell Center for Relational Studies,1,87.29729729729729,90.69767441860466,91.89189189189189,73.01587301587303,76.74418604651163,87.29729729729729,90.69767441860466,0.13953488372093023,0.09090909090909091,0.8888888888888888,1.0,0.0,0.0,0.0,34.67668204735674,4.834366238359237,18.753300064505336,5.076386630838047,1.0,0.0,,,,,,,,,,,,,,
M.S Baylor University,More University,0,77.77777777777779,72.22222222222221,80.0,92.85714285714286,77.77777777777779,77.77777777777779,72.22222222222221,0.3333333333333333,0.2,0.75,1.0,0.0,0.0,0.0,3.009492430657527,3.009492430657527,29.202329728333844,4.33916789777791,1.0,0.0,,,,,,,,,,,,,,
Ashland State Vocational School,Ohio State Vocational,0,82.16216216216216,73.07692307692308,86.48648648648648,80.95238095238095,69.23076923076923,82.16216216216216,73.07692307692308,0.38461538461538464,0.14285714285714285,0.9230769230769231,0.0,0.0,0.0,0.0,10.62187491690031,4.572740218284158,19.13876304480338,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
BSEE   State University of  New York,The State University of New York at Stony Brook,1,87.21311475409836,75.0,91.80327868852459,85.29411764705883,69.87951807228916,87.21311475409836,75.0,0.26506024096385544,0.2,0.9411764705882353,1.0,0.0,0.0,0.0,21.871851047534232,2.881040507092859,38.63895998298654,4.482217550872734,1.0,0.0,,,,,,,,,,,,,,
University of Phoenix- Murfreesboro,Universary of Phoenix,1,85.5,67.85714285714286,67.85714285714286,90.47619047619048,67.85714285714286,85.5,67.85714285714286,0.5,0.14285714285714285,0.7368421052631579,0.0,0.0,0.0,0.0,9.855706927436895,2.881040507092859,24.282683981391102,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
The University of Costa Rica School of Medicine,The University of HCMC,0,85.5,57.971014492753625,87.17948717948718,92.6829268292683,57.971014492753625,85.5,57.971014492753625,0.7246376811594203,0.3333333333333333,0.8333333333333334,1.0,0.0,0.0,0.0,10.37275048862312,2.881040507092859,36.248904814307025,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
Guymon Schools 1-12,Guymon,1,90.0,48.0,100.0,100.0,48.0,90.0,48.0,1.04,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,12.683768056477838,12.683768056477838,21.81340754937228,6.064228325553626,1.0,0.0,,,,,,,,,,,,,,
Univerisity of Nebraska- Lincoln,University or Nebraska,1,77.77777777777779,77.77777777777779,77.77777777777777,90.9090909090909,77.77777777777779,77.77777777777779,77.77777777777779,0.37037037037037035,0.14285714285714285,0.7777777777777778,1.0,0.0,0.0,0.0,8.269758375950907,8.269758375950907,30.971931890725326,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
University of W. Florida,University of N. Florida,0,95.83333333333334,87.5,95.83333333333333,95.83333333333334,95.83333333333334,95.83333333333334,87.5,0.0,0.0,0.9411764705882353,1.0,0.0,0.0,0.0,12.39056455947312,2.881040507092859,13.584405206058932,6.676430160213566,1.0,0.0,,,,,,,,,,,,,,
"University of Phoenix, Onground, Pleasanton, California",University fo Phoenix,1,85.71428571428571,52.63157894736843,64.51612903225806,95.23809523809523,52.63157894736843,85.71428571428571,52.63157894736843,0.8947368421052632,0.3333333333333333,0.7142857142857143,1.0,0.0,0.0,0.0,9.984158851001563,3.009492430657527,44.27364154875843,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
Pennsylvania State University - Altoona Campus,Pennsylvainia State University,0,88.47457627118645,76.31578947368422,76.3157894736842,98.30508474576271,76.31578947368422,88.47457627118645,76.31578947368422,0.42105263157894735,0.3333333333333333,0.7647058823529411,1.0,0.0,0.0,0.0,7.582232648941686,3.009492430657527,37.29646058123695,6.098700459146298,1.0,0.0,,,,,,,,,,,,,,
"MA, Educational Counseling, University of Phoenix",University fo Phoenix,1,85.71428571428571,57.14285714285714,92.3076923076923,95.23809523809523,57.14285714285714,85.71428571428571,57.14285714285714,0.8,0.3333333333333333,0.6818181818181818,1.0,0.0,0.0,0.0,9.984158851001563,3.009492430657527,37.76781844820315,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
The Arts Institutes International Minnesota,The Art Institutes Minnesota,1,85.5,78.87323943661973,92.3076923076923,82.35294117647058,78.87323943661973,85.5,78.87323943661973,0.4225352112676056,0.1111111111111111,0.9230769230769231,1.0,0.0,0.0,0.0,20.384473443356285,4.482217550872734,17.36435906135437,5.18312801887415,1.0,0.0,,,,,,,,,,,,,,
"Univesity at Buffalo, The State University of New York","State University of New York, Orange",0,85.5,62.22222222222222,77.96610169491525,87.5,62.22222222222222,85.5,62.22222222222222,0.4,0.2,0.8,1.0,0.0,0.0,0.0,21.871851047534232,2.881040507092859,34.70735599290582,4.482217550872734,1.0,0.0,,,,,,,,,,,,,,
Mount Bethany School,Mount Bethany English High Shool,1,85.5,73.07692307692308,78.78787878787878,82.35294117647058,73.07692307692308,85.5,73.07692307692308,0.46153846153846156,0.25,0.8125,1.0,0.0,0.0,0.0,17.631124218405443,7.557425954669612,20.895148454466135,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
Universtiy of New Orleans,Univ. of New Orleans,1,84.44444444444444,84.44444444444444,84.44444444444444,86.48648648648648,84.44444444444444,84.44444444444444,84.44444444444444,0.2222222222222222,0.0,0.8125,1.0,0.0,0.0,0.0,16.621360075878048,2.881040507092859,14.816490971330476,6.835019811571452,1.0,0.0,,,,,,,,,,,,,,
The State University of New York at Oneonta,"State University of New York, Orange",0,81.0126582278481,81.0126582278481,81.0126582278481,88.88888888888889,81.0126582278481,81.0126582278481,81.0126582278481,0.17721518987341772,0.14285714285714285,0.8333333333333334,1.0,0.0,0.0,0.0,21.871851047534232,2.881040507092859,28.433762818394143,4.482217550872734,1.0,0.0,,,,,,,,,,,,,,
California State Polytechnic University of Pomona,Kiev State Polytechnic University,0,87.21311475409836,73.17073170731707,91.80327868852459,90.9090909090909,73.17073170731707,87.21311475409836,73.17073170731707,0.3902439024390244,0.2,0.8421052631578947,1.0,0.0,0.0,0.0,13.954992112711016,3.009492430657527,26.937577413632106,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
"Online University of California, Berkeley","College of Letters and Sciences, University of California Berkeley",1,85.5,71.02803738317758,73.07692307692308,90.66666666666666,71.02803738317758,85.5,71.02803738317758,0.4672897196261682,0.2857142857142857,0.9,1.0,0.0,0.0,0.0,19.987225338070296,2.881040507092859,31.07069688100694,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
Bee County Community College,Cowley County Community Collge,0,86.20689655172413,79.3103448275862,79.3103448275862,92.5925925925926,86.20689655172413,86.20689655172413,79.3103448275862,0.06896551724137931,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,10.698712519242832,5.093623253588716,34.524194957706634,3.422601499192566,0.0,0.0,,,,,,,,,,,,,,
"ITT Cincinnati, Ohio","Woodward High  Cincinnati, Ohio",0,85.5,68.0,88.88888888888889,91.89189189189189,66.66666666666667,85.5,68.0,0.43137254901960786,0.14285714285714285,0.6923076923076923,1.0,0.0,0.0,0.0,15.024401051188711,6.829269364443014,21.419498999535264,3.279770618043955,1.0,0.0,,,,,,,,,,,,,,
South Caldwell Christian Academy,South Caldwell HS,1,85.5,61.224489795918366,90.3225806451613,93.75,61.224489795918366,85.5,61.224489795918366,0.6122448979591837,0.14285714285714285,0.7058823529411765,1.0,0.0,0.0,0.0,16.129191544569895,5.930330137880058,15.949865797990618,4.399263829219342,0.0,0.0,,,,,,,,,,,,,,
The Art Institutes of Philadelphia,The Art Institutes Minnesota,0,74.34782608695652,70.96774193548387,78.26086956521739,83.33333333333334,70.96774193548387,74.34782608695652,70.96774193548387,0.1935483870967742,0.1111111111111111,0.6875,0.0,1.0,0.0,0.0,19.35547064404575,4.482217550872734,18.489169621681985,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
Fenton Senior High School,Kenton Senior High Schoool,0,94.11764705882352,74.50980392156863,94.11764705882354,96.0,94.11764705882352,94.11764705882352,74.50980392156863,0.0392156862745098,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,9.007755426529075,3.279770618043955,33.70214467113127,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
The Ohios State University,Ph.D. The Ohio State University,1,87.71929824561404,87.71929824561404,87.71929824561403,98.0392156862745,87.71929824561404,87.71929824561404,87.71929824561404,0.17543859649122806,0.1111111111111111,0.8125,1.0,0.0,0.0,0.0,12.06445019981442,3.009492430657527,35.232107271552636,5.925673552050108,1.0,0.0,,,,,,,,,,,,,,
ITT Technical Insistute,AASEET - ITT Technical Institute,1,80.0,80.0,80.0,95.65217391304348,80.0,80.0,80.0,0.32727272727272727,0.25,0.9166666666666666,0.0,0.0,0.0,0.0,12.795134830685726,4.941279232873885,29.13719430387907,4.134301304511306,1.0,0.0,,,,,,,,,,,,,,
Universitry of Texas at Arlington,Universtiy of Texas at Arlington,1,95.38461538461537,95.38461538461537,95.38461538461539,93.75,95.38461538461537,95.38461538461537,95.38461538461537,0.03076923076923077,0.0,1.0,1.0,0.0,0.0,0.0,22.75634316902197,2.881040507092859,18.87347974700881,7.981471159759024,1.0,0.0,,,,,,,,,,,,,,
Northern Kentucky UniversityOff,Northern Kentuck University,1,93.10344827586206,93.10344827586206,93.10344827586206,96.2962962962963,93.10344827586206,93.10344827586206,93.10344827586206,0.13793103448275862,0.0,0.9333333333333333,1.0,0.0,0.0,0.0,7.3376133605156415,7.3376133605156415,38.143242107601075,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
University of Phoenux,Universithy of Phoenix,1,93.02325581395348,93.02325581395348,93.02325581395348,92.6829268292683,93.02325581395348,93.02325581395348,93.02325581395348,0.046511627906976744,0.0,1.0,0.0,0.0,0.0,0.0,2.881040507092859,2.881040507092859,35.57483851527145,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
"City University of New York, LaGuardia Community College",City Uinversity of New York,1,86.66666666666667,62.65060240963856,62.65060240963855,96.2962962962963,62.65060240963856,86.66666666666667,62.65060240963856,0.6987951807228916,0.23076923076923078,0.7142857142857143,1.0,0.0,0.0,0.0,20.102502650864153,2.881040507092859,31.941943468383045,3.009492430657527,0.0,0.0,,,,,,,,,,,,,,
